HA_ID_Number,plot,habitat,ranch,bdffp_no,yr_isolated
6040,CF-1,forest,EST,1301,NA
6045,CF-1,forest,EST,1301,NA
6048,CF-1,forest,EST,1301,NA
6063,CF-1,forest,EST,1301,NA
6066,CF-1,forest,EST,1301,NA
6494,CF-1,forest,EST,1301,NA
6578,CF-1,forest,EST,1301,NA
6961,CF-1,forest,EST,1301,NA
7165,CF-1,forest,EST,1301,NA
7207,CF-1,forest,EST,1301,NA
7245,CF-1,forest,EST,1301,NA
5988,CF-1,forest,EST,1301,NA
6000,CF-1,forest,EST,1301,NA
6006,CF-1,forest,EST,1301,NA
6012,CF-1,forest,EST,1301,NA
6014,CF-1,forest,EST,1301,NA
6044,CF-1,forest,EST,1301,NA
6079,CF-1,forest,EST,1301,NA
6389,CF-1,forest,EST,1301,NA
6412,CF-1,forest,EST,1301,NA
6627,CF-1,forest,EST,1301,NA
6868,CF-1,forest,EST,1301,NA
6883,CF-1,forest,EST,1301,NA
6960,CF-1,forest,EST,1301,NA
6967,CF-1,forest,EST,1301,NA
7227,CF-1,forest,EST,1301,NA
7246,CF-1,forest,EST,1301,NA
7262,CF-1,forest,EST,1301,NA
7264,CF-1,forest,EST,1301,NA
7327,CF-1,forest,EST,1301,NA
7337,CF-1,forest,EST,1301,NA
7338,CF-1,forest,EST,1301,NA
7342,CF-1,forest,EST,1301,NA
5877,CF-1,forest,EST,1301,NA
5987,CF-1,forest,EST,1301,NA
6029,CF-1,forest,EST,1301,NA
6416,CF-1,forest,EST,1301,NA
6427,CF-1,forest,EST,1301,NA
6595,CF-1,forest,EST,1301,NA
6605,CF-1,forest,EST,1301,NA
6609,CF-1,forest,EST,1301,NA
6626,CF-1,forest,EST,1301,NA
6628,CF-1,forest,EST,1301,NA
6631,CF-1,forest,EST,1301,NA
6640,CF-1,forest,EST,1301,NA
6647,CF-1,forest,EST,1301,NA
6649,CF-1,forest,EST,1301,NA
6670,CF-1,forest,EST,1301,NA
6687,CF-1,forest,EST,1301,NA
6700,CF-1,forest,EST,1301,NA
6704,CF-1,forest,EST,1301,NA
6805,CF-1,forest,EST,1301,NA
6873,CF-1,forest,EST,1301,NA
6876,CF-1,forest,EST,1301,NA
6880,CF-1,forest,EST,1301,NA
6922,CF-1,forest,EST,1301,NA
7059,CF-1,forest,EST,1301,NA
7326,CF-1,forest,EST,1301,NA
7328,CF-1,forest,EST,1301,NA
7335,CF-1,forest,EST,1301,NA
7336,CF-1,forest,EST,1301,NA
6026,CF-1,forest,EST,1301,NA
6043,CF-1,forest,EST,1301,NA
6414,CF-1,forest,EST,1301,NA
6422,CF-1,forest,EST,1301,NA
6533,CF-1,forest,EST,1301,NA
6611,CF-1,forest,EST,1301,NA
6931,CF-1,forest,EST,1301,NA
7218,CF-1,forest,EST,1301,NA
7231,CF-1,forest,EST,1301,NA
5806,CF-1,forest,EST,1301,NA
5828,CF-1,forest,EST,1301,NA
5857,CF-1,forest,EST,1301,NA
5861,CF-1,forest,EST,1301,NA
5922,CF-1,forest,EST,1301,NA
5978,CF-1,forest,EST,1301,NA
7076,CF-1,forest,EST,1301,NA
7079,CF-1,forest,EST,1301,NA
7225,CF-1,forest,EST,1301,NA
7343,CF-1,forest,EST,1301,NA
5821,CF-1,forest,EST,1301,NA
5912,CF-1,forest,EST,1301,NA
6002,CF-1,forest,EST,1301,NA
6031,CF-1,forest,EST,1301,NA
6075,CF-1,forest,EST,1301,NA
6423,CF-1,forest,EST,1301,NA
6473,CF-1,forest,EST,1301,NA
6839,CF-1,forest,EST,1301,NA
6857,CF-1,forest,EST,1301,NA
6905,CF-1,forest,EST,1301,NA
7173,CF-1,forest,EST,1301,NA
7174,CF-1,forest,EST,1301,NA
7175,CF-1,forest,EST,1301,NA
5955,CF-1,forest,EST,1301,NA
5907,CF-1,forest,EST,1301,NA
5983,CF-1,forest,EST,1301,NA
6016,CF-1,forest,EST,1301,NA
6019,CF-1,forest,EST,1301,NA
6050,CF-1,forest,EST,1301,NA
6077,CF-1,forest,EST,1301,NA
6387,CF-1,forest,EST,1301,NA
6394,CF-1,forest,EST,1301,NA
6447,CF-1,forest,EST,1301,NA
6691,CF-1,forest,EST,1301,NA
6809,CF-1,forest,EST,1301,NA
6811,CF-1,forest,EST,1301,NA
6853,CF-1,forest,EST,1301,NA
6983,CF-1,forest,EST,1301,NA
5790,CF-1,forest,EST,1301,NA
5799,CF-1,forest,EST,1301,NA
5805,CF-1,forest,EST,1301,NA
5817,CF-1,forest,EST,1301,NA
5851,CF-1,forest,EST,1301,NA
5887,CF-1,forest,EST,1301,NA
5889,CF-1,forest,EST,1301,NA
5894,CF-1,forest,EST,1301,NA
5920,CF-1,forest,EST,1301,NA
5923,CF-1,forest,EST,1301,NA
5945,CF-1,forest,EST,1301,NA
5989,CF-1,forest,EST,1301,NA
5995,CF-1,forest,EST,1301,NA
5999,CF-1,forest,EST,1301,NA
6007,CF-1,forest,EST,1301,NA
6008,CF-1,forest,EST,1301,NA
6018,CF-1,forest,EST,1301,NA
6027,CF-1,forest,EST,1301,NA
6051,CF-1,forest,EST,1301,NA
6068,CF-1,forest,EST,1301,NA
6071,CF-1,forest,EST,1301,NA
6076,CF-1,forest,EST,1301,NA
6078,CF-1,forest,EST,1301,NA
6080,CF-1,forest,EST,1301,NA
6407,CF-1,forest,EST,1301,NA
6425,CF-1,forest,EST,1301,NA
6456,CF-1,forest,EST,1301,NA
6471,CF-1,forest,EST,1301,NA
6489,CF-1,forest,EST,1301,NA
6594,CF-1,forest,EST,1301,NA
6607,CF-1,forest,EST,1301,NA
6610,CF-1,forest,EST,1301,NA
6643,CF-1,forest,EST,1301,NA
6644,CF-1,forest,EST,1301,NA
6878,CF-1,forest,EST,1301,NA
6919,CF-1,forest,EST,1301,NA
7033,CF-1,forest,EST,1301,NA
7297,CF-1,forest,EST,1301,NA
7304,CF-1,forest,EST,1301,NA
7351,CF-1,forest,EST,1301,NA
5816,CF-1,forest,EST,1301,NA
5982,CF-1,forest,EST,1301,NA
5996,CF-1,forest,EST,1301,NA
5997,CF-1,forest,EST,1301,NA
6004,CF-1,forest,EST,1301,NA
6009,CF-1,forest,EST,1301,NA
6021,CF-1,forest,EST,1301,NA
6039,CF-1,forest,EST,1301,NA
6042,CF-1,forest,EST,1301,NA
6047,CF-1,forest,EST,1301,NA
6054,CF-1,forest,EST,1301,NA
6058,CF-1,forest,EST,1301,NA
6069,CF-1,forest,EST,1301,NA
6072,CF-1,forest,EST,1301,NA
6390,CF-1,forest,EST,1301,NA
6399,CF-1,forest,EST,1301,NA
6493,CF-1,forest,EST,1301,NA
6634,CF-1,forest,EST,1301,NA
6661,CF-1,forest,EST,1301,NA
6682,CF-1,forest,EST,1301,NA
6686,CF-1,forest,EST,1301,NA
6689,CF-1,forest,EST,1301,NA
6850,CF-1,forest,EST,1301,NA
6854,CF-1,forest,EST,1301,NA
7145,CF-1,forest,EST,1301,NA
7202,CF-1,forest,EST,1301,NA
5862,CF-1,forest,EST,1301,NA
5865,CF-1,forest,EST,1301,NA
5883,CF-1,forest,EST,1301,NA
5886,CF-1,forest,EST,1301,NA
5919,CF-1,forest,EST,1301,NA
5924,CF-1,forest,EST,1301,NA
5944,CF-1,forest,EST,1301,NA
6030,CF-1,forest,EST,1301,NA
6032,CF-1,forest,EST,1301,NA
6034,CF-1,forest,EST,1301,NA
6037,CF-1,forest,EST,1301,NA
6049,CF-1,forest,EST,1301,NA
6053,CF-1,forest,EST,1301,NA
6055,CF-1,forest,EST,1301,NA
6056,CF-1,forest,EST,1301,NA
6059,CF-1,forest,EST,1301,NA
6061,CF-1,forest,EST,1301,NA
6064,CF-1,forest,EST,1301,NA
6067,CF-1,forest,EST,1301,NA
6087,CF-1,forest,EST,1301,NA
6111,CF-1,forest,EST,1301,NA
6151,CF-1,forest,EST,1301,NA
6267,CF-1,forest,EST,1301,NA
6271,CF-1,forest,EST,1301,NA
6353,CF-1,forest,EST,1301,NA
6400,CF-1,forest,EST,1301,NA
6417,CF-1,forest,EST,1301,NA
6433,CF-1,forest,EST,1301,NA
6457,CF-1,forest,EST,1301,NA
6646,CF-1,forest,EST,1301,NA
6869,CF-1,forest,EST,1301,NA
6885,CF-1,forest,EST,1301,NA
6921,CF-1,forest,EST,1301,NA
6995,CF-1,forest,EST,1301,NA
7040,CF-1,forest,EST,1301,NA
7041,CF-1,forest,EST,1301,NA
7148,CF-1,forest,EST,1301,NA
7149,CF-1,forest,EST,1301,NA
7150,CF-1,forest,EST,1301,NA
7187,CF-1,forest,EST,1301,NA
7203,CF-1,forest,EST,1301,NA
7278,CF-1,forest,EST,1301,NA
7290,CF-1,forest,EST,1301,NA
7298,CF-1,forest,EST,1301,NA
6082,CF-1,forest,EST,1301,NA
6104,CF-1,forest,EST,1301,NA
6113,CF-1,forest,EST,1301,NA
6117,CF-1,forest,EST,1301,NA
6128,CF-1,forest,EST,1301,NA
6136,CF-1,forest,EST,1301,NA
6139,CF-1,forest,EST,1301,NA
6149,CF-1,forest,EST,1301,NA
6160,CF-1,forest,EST,1301,NA
6164,CF-1,forest,EST,1301,NA
6169,CF-1,forest,EST,1301,NA
6174,CF-1,forest,EST,1301,NA
6228,CF-1,forest,EST,1301,NA
6229,CF-1,forest,EST,1301,NA
6233,CF-1,forest,EST,1301,NA
6259,CF-1,forest,EST,1301,NA
6264,CF-1,forest,EST,1301,NA
6276,CF-1,forest,EST,1301,NA
6334,CF-1,forest,EST,1301,NA
6345,CF-1,forest,EST,1301,NA
6347,CF-1,forest,EST,1301,NA
6370,CF-1,forest,EST,1301,NA
6424,CF-1,forest,EST,1301,NA
6438,CF-1,forest,EST,1301,NA
6844,CF-1,forest,EST,1301,NA
7018,CF-1,forest,EST,1301,NA
7265,CF-1,forest,EST,1301,NA
7314,CF-1,forest,EST,1301,NA
7315,CF-1,forest,EST,1301,NA
7357,CF-1,forest,EST,1301,NA
6170,CF-1,forest,EST,1301,NA
6461,CF-1,forest,EST,1301,NA
6863,CF-1,forest,EST,1301,NA
7213,CF-1,forest,EST,1301,NA
7312,CF-1,forest,EST,1301,NA
7333,CF-1,forest,EST,1301,NA
7325,CF-1,forest,EST,1301,NA
7329,CF-1,forest,EST,1301,NA
7334,CF-1,forest,EST,1301,NA
6115,CF-1,forest,EST,1301,NA
6235,CF-1,forest,EST,1301,NA
6262,CF-1,forest,EST,1301,NA
6435,CF-1,forest,EST,1301,NA
6555,CF-1,forest,EST,1301,NA
7214,CF-1,forest,EST,1301,NA
7217,CF-1,forest,EST,1301,NA
6083,CF-1,forest,EST,1301,NA
6129,CF-1,forest,EST,1301,NA
6167,CF-1,forest,EST,1301,NA
6168,CF-1,forest,EST,1301,NA
6185,CF-1,forest,EST,1301,NA
6189,CF-1,forest,EST,1301,NA
6194,CF-1,forest,EST,1301,NA
6197,CF-1,forest,EST,1301,NA
6204,CF-1,forest,EST,1301,NA
6212,CF-1,forest,EST,1301,NA
6218,CF-1,forest,EST,1301,NA
6232,CF-1,forest,EST,1301,NA
6244,CF-1,forest,EST,1301,NA
6245,CF-1,forest,EST,1301,NA
6251,CF-1,forest,EST,1301,NA
6257,CF-1,forest,EST,1301,NA
6265,CF-1,forest,EST,1301,NA
6277,CF-1,forest,EST,1301,NA
6398,CF-1,forest,EST,1301,NA
6459,CF-1,forest,EST,1301,NA
6495,CF-1,forest,EST,1301,NA
6614,CF-1,forest,EST,1301,NA
6651,CF-1,forest,EST,1301,NA
6777,CF-1,forest,EST,1301,NA
6790,CF-1,forest,EST,1301,NA
6799,CF-1,forest,EST,1301,NA
6818,CF-1,forest,EST,1301,NA
6852,CF-1,forest,EST,1301,NA
6914,CF-1,forest,EST,1301,NA
6927,CF-1,forest,EST,1301,NA
6932,CF-1,forest,EST,1301,NA
6939,CF-1,forest,EST,1301,NA
6948,CF-1,forest,EST,1301,NA
6958,CF-1,forest,EST,1301,NA
7001,CF-1,forest,EST,1301,NA
7002,CF-1,forest,EST,1301,NA
7011,CF-1,forest,EST,1301,NA
7012,CF-1,forest,EST,1301,NA
7023,CF-1,forest,EST,1301,NA
7167,CF-1,forest,EST,1301,NA
7172,CF-1,forest,EST,1301,NA
7177,CF-1,forest,EST,1301,NA
7178,CF-1,forest,EST,1301,NA
7224,CF-1,forest,EST,1301,NA
7281,CF-1,forest,EST,1301,NA
6095,CF-1,forest,EST,1301,NA
6108,CF-1,forest,EST,1301,NA
6133,CF-1,forest,EST,1301,NA
6134,CF-1,forest,EST,1301,NA
6154,CF-1,forest,EST,1301,NA
6155,CF-1,forest,EST,1301,NA
6171,CF-1,forest,EST,1301,NA
6178,CF-1,forest,EST,1301,NA
6181,CF-1,forest,EST,1301,NA
6187,CF-1,forest,EST,1301,NA
6199,CF-1,forest,EST,1301,NA
6206,CF-1,forest,EST,1301,NA
6227,CF-1,forest,EST,1301,NA
6246,CF-1,forest,EST,1301,NA
6253,CF-1,forest,EST,1301,NA
6351,CF-1,forest,EST,1301,NA
6391,CF-1,forest,EST,1301,NA
6403,CF-1,forest,EST,1301,NA
6426,CF-1,forest,EST,1301,NA
6432,CF-1,forest,EST,1301,NA
6454,CF-1,forest,EST,1301,NA
6668,CF-1,forest,EST,1301,NA
6695,CF-1,forest,EST,1301,NA
6736,CF-1,forest,EST,1301,NA
6780,CF-1,forest,EST,1301,NA
6781,CF-1,forest,EST,1301,NA
6785,CF-1,forest,EST,1301,NA
6796,CF-1,forest,EST,1301,NA
6798,CF-1,forest,EST,1301,NA
6801,CF-1,forest,EST,1301,NA
6802,CF-1,forest,EST,1301,NA
6804,CF-1,forest,EST,1301,NA
6810,CF-1,forest,EST,1301,NA
6812,CF-1,forest,EST,1301,NA
6813,CF-1,forest,EST,1301,NA
6814,CF-1,forest,EST,1301,NA
6822,CF-1,forest,EST,1301,NA
6827,CF-1,forest,EST,1301,NA
6832,CF-1,forest,EST,1301,NA
6881,CF-1,forest,EST,1301,NA
6882,CF-1,forest,EST,1301,NA
6889,CF-1,forest,EST,1301,NA
6898,CF-1,forest,EST,1301,NA
6902,CF-1,forest,EST,1301,NA
6918,CF-1,forest,EST,1301,NA
6941,CF-1,forest,EST,1301,NA
6971,CF-1,forest,EST,1301,NA
6974,CF-1,forest,EST,1301,NA
7073,CF-1,forest,EST,1301,NA
7074,CF-1,forest,EST,1301,NA
7170,CF-1,forest,EST,1301,NA
7171,CF-1,forest,EST,1301,NA
7182,CF-1,forest,EST,1301,NA
7222,CF-1,forest,EST,1301,NA
6057,CF-1,forest,EST,1301,NA
6073,CF-1,forest,EST,1301,NA
6102,CF-1,forest,EST,1301,NA
6120,CF-1,forest,EST,1301,NA
6153,CF-1,forest,EST,1301,NA
6176,CF-1,forest,EST,1301,NA
6177,CF-1,forest,EST,1301,NA
6186,CF-1,forest,EST,1301,NA
6188,CF-1,forest,EST,1301,NA
6192,CF-1,forest,EST,1301,NA
6193,CF-1,forest,EST,1301,NA
6201,CF-1,forest,EST,1301,NA
6202,CF-1,forest,EST,1301,NA
6208,CF-1,forest,EST,1301,NA
6209,CF-1,forest,EST,1301,NA
6214,CF-1,forest,EST,1301,NA
6215,CF-1,forest,EST,1301,NA
6216,CF-1,forest,EST,1301,NA
6224,CF-1,forest,EST,1301,NA
6237,CF-1,forest,EST,1301,NA
6254,CF-1,forest,EST,1301,NA
6266,CF-1,forest,EST,1301,NA
6269,CF-1,forest,EST,1301,NA
6320,CF-1,forest,EST,1301,NA
6330,CF-1,forest,EST,1301,NA
6437,CF-1,forest,EST,1301,NA
6474,CF-1,forest,EST,1301,NA
6666,CF-1,forest,EST,1301,NA
6676,CF-1,forest,EST,1301,NA
6683,CF-1,forest,EST,1301,NA
6701,CF-1,forest,EST,1301,NA
6774,CF-1,forest,EST,1301,NA
6775,CF-1,forest,EST,1301,NA
6795,CF-1,forest,EST,1301,NA
6797,CF-1,forest,EST,1301,NA
6828,CF-1,forest,EST,1301,NA
6870,CF-1,forest,EST,1301,NA
6871,CF-1,forest,EST,1301,NA
6892,CF-1,forest,EST,1301,NA
6894,CF-1,forest,EST,1301,NA
6911,CF-1,forest,EST,1301,NA
6953,CF-1,forest,EST,1301,NA
6954,CF-1,forest,EST,1301,NA
6987,CF-1,forest,EST,1301,NA
7117,CF-1,forest,EST,1301,NA
7118,CF-1,forest,EST,1301,NA
7183,CF-1,forest,EST,1301,NA
7197,CF-1,forest,EST,1301,NA
7198,CF-1,forest,EST,1301,NA
7219,CF-1,forest,EST,1301,NA
7303,CF-1,forest,EST,1301,NA
6001,CF-1,forest,EST,1301,NA
6074,CF-1,forest,EST,1301,NA
6081,CF-1,forest,EST,1301,NA
6098,CF-1,forest,EST,1301,NA
6103,CF-1,forest,EST,1301,NA
6148,CF-1,forest,EST,1301,NA
6173,CF-1,forest,EST,1301,NA
6183,CF-1,forest,EST,1301,NA
6184,CF-1,forest,EST,1301,NA
6190,CF-1,forest,EST,1301,NA
6213,CF-1,forest,EST,1301,NA
6219,CF-1,forest,EST,1301,NA
6223,CF-1,forest,EST,1301,NA
6226,CF-1,forest,EST,1301,NA
6230,CF-1,forest,EST,1301,NA
6236,CF-1,forest,EST,1301,NA
6238,CF-1,forest,EST,1301,NA
6241,CF-1,forest,EST,1301,NA
6250,CF-1,forest,EST,1301,NA
6260,CF-1,forest,EST,1301,NA
6273,CF-1,forest,EST,1301,NA
6324,CF-1,forest,EST,1301,NA
6325,CF-1,forest,EST,1301,NA
6326,CF-1,forest,EST,1301,NA
6357,CF-1,forest,EST,1301,NA
6402,CF-1,forest,EST,1301,NA
6451,CF-1,forest,EST,1301,NA
6463,CF-1,forest,EST,1301,NA
6487,CF-1,forest,EST,1301,NA
6886,CF-1,forest,EST,1301,NA
6928,CF-1,forest,EST,1301,NA
6986,CF-1,forest,EST,1301,NA
7047,CF-1,forest,EST,1301,NA
7048,CF-1,forest,EST,1301,NA
7049,CF-1,forest,EST,1301,NA
7184,CF-1,forest,EST,1301,NA
7185,CF-1,forest,EST,1301,NA
7201,CF-1,forest,EST,1301,NA
7233,CF-1,forest,EST,1301,NA
7295,CF-1,forest,EST,1301,NA
7349,CF-1,forest,EST,1301,NA
6046,CF-1,forest,EST,1301,NA
6124,CF-1,forest,EST,1301,NA
6126,CF-1,forest,EST,1301,NA
6130,CF-1,forest,EST,1301,NA
6135,CF-1,forest,EST,1301,NA
6142,CF-1,forest,EST,1301,NA
6150,CF-1,forest,EST,1301,NA
6152,CF-1,forest,EST,1301,NA
6156,CF-1,forest,EST,1301,NA
6161,CF-1,forest,EST,1301,NA
6166,CF-1,forest,EST,1301,NA
6172,CF-1,forest,EST,1301,NA
6175,CF-1,forest,EST,1301,NA
6196,CF-1,forest,EST,1301,NA
6207,CF-1,forest,EST,1301,NA
6217,CF-1,forest,EST,1301,NA
6225,CF-1,forest,EST,1301,NA
6231,CF-1,forest,EST,1301,NA
6240,CF-1,forest,EST,1301,NA
6242,CF-1,forest,EST,1301,NA
6339,CF-1,forest,EST,1301,NA
6361,CF-1,forest,EST,1301,NA
6368,CF-1,forest,EST,1301,NA
6375,CF-1,forest,EST,1301,NA
6410,CF-1,forest,EST,1301,NA
6442,CF-1,forest,EST,1301,NA
6464,CF-1,forest,EST,1301,NA
6476,CF-1,forest,EST,1301,NA
6481,CF-1,forest,EST,1301,NA
6492,CF-1,forest,EST,1301,NA
6635,CF-1,forest,EST,1301,NA
6784,CF-1,forest,EST,1301,NA
6860,CF-1,forest,EST,1301,NA
7064,CF-1,forest,EST,1301,NA
7299,CF-1,forest,EST,1301,NA
6100,CF-1,forest,EST,1301,NA
6122,CF-1,forest,EST,1301,NA
6125,CF-1,forest,EST,1301,NA
6138,CF-1,forest,EST,1301,NA
6140,CF-1,forest,EST,1301,NA
6143,CF-1,forest,EST,1301,NA
6158,CF-1,forest,EST,1301,NA
6159,CF-1,forest,EST,1301,NA
6162,CF-1,forest,EST,1301,NA
6180,CF-1,forest,EST,1301,NA
6195,CF-1,forest,EST,1301,NA
6198,CF-1,forest,EST,1301,NA
6200,CF-1,forest,EST,1301,NA
6211,CF-1,forest,EST,1301,NA
6268,CF-1,forest,EST,1301,NA
6789,CF-1,forest,EST,1301,NA
6793,CF-1,forest,EST,1301,NA
6909,CF-1,forest,EST,1301,NA
6965,CF-1,forest,EST,1301,NA
7042,CF-1,forest,EST,1301,NA
7054,CF-1,forest,EST,1301,NA
7063,CF-1,forest,EST,1301,NA
6099,CF-1,forest,EST,1301,NA
6119,CF-1,forest,EST,1301,NA
6121,CF-1,forest,EST,1301,NA
6131,CF-1,forest,EST,1301,NA
6144,CF-1,forest,EST,1301,NA
6145,CF-1,forest,EST,1301,NA
6146,CF-1,forest,EST,1301,NA
6147,CF-1,forest,EST,1301,NA
6163,CF-1,forest,EST,1301,NA
6205,CF-1,forest,EST,1301,NA
6210,CF-1,forest,EST,1301,NA
6263,CF-1,forest,EST,1301,NA
6379,CF-1,forest,EST,1301,NA
6443,CF-1,forest,EST,1301,NA
6475,CF-1,forest,EST,1301,NA
6488,CF-1,forest,EST,1301,NA
6782,CF-1,forest,EST,1301,NA
6786,CF-1,forest,EST,1301,NA
6794,CF-1,forest,EST,1301,NA
7034,CF-1,forest,EST,1301,NA
7044,CF-1,forest,EST,1301,NA
6116,CF-1,forest,EST,1301,NA
6137,CF-1,forest,EST,1301,NA
6255,CF-1,forest,EST,1301,NA
6261,CF-1,forest,EST,1301,NA
6272,CF-1,forest,EST,1301,NA
6275,CF-1,forest,EST,1301,NA
6396,CF-1,forest,EST,1301,NA
7228,CF-1,forest,EST,1301,NA
6118,CF-1,forest,EST,1301,NA
6127,CF-1,forest,EST,1301,NA
7324,CF-1,forest,EST,1301,NA
7330,CF-1,forest,EST,1301,NA
6483,CF-1,forest,EST,1301,NA
6085,CF-1,forest,EST,1301,NA
6086,CF-1,forest,EST,1301,NA
6089,CF-1,forest,EST,1301,NA
6090,CF-1,forest,EST,1301,NA
6091,CF-1,forest,EST,1301,NA
6096,CF-1,forest,EST,1301,NA
6097,CF-1,forest,EST,1301,NA
6106,CF-1,forest,EST,1301,NA
6107,CF-1,forest,EST,1301,NA
6112,CF-1,forest,EST,1301,NA
6165,CF-1,forest,EST,1301,NA
6191,CF-1,forest,EST,1301,NA
6220,CF-1,forest,EST,1301,NA
6222,CF-1,forest,EST,1301,NA
6270,CF-1,forest,EST,1301,NA
6302,CF-1,forest,EST,1301,NA
6335,CF-1,forest,EST,1301,NA
6348,CF-1,forest,EST,1301,NA
6352,CF-1,forest,EST,1301,NA
6354,CF-1,forest,EST,1301,NA
6355,CF-1,forest,EST,1301,NA
6371,CF-1,forest,EST,1301,NA
6436,CF-1,forest,EST,1301,NA
6462,CF-1,forest,EST,1301,NA
6467,CF-1,forest,EST,1301,NA
6720,CF-1,forest,EST,1301,NA
6740,CF-1,forest,EST,1301,NA
6772,CF-1,forest,EST,1301,NA
6773,CF-1,forest,EST,1301,NA
6776,CF-1,forest,EST,1301,NA
6787,CF-1,forest,EST,1301,NA
6792,CF-1,forest,EST,1301,NA
6800,CF-1,forest,EST,1301,NA
6807,CF-1,forest,EST,1301,NA
6907,CF-1,forest,EST,1301,NA
6936,CF-1,forest,EST,1301,NA
6944,CF-1,forest,EST,1301,NA
6968,CF-1,forest,EST,1301,NA
6969,CF-1,forest,EST,1301,NA
6970,CF-1,forest,EST,1301,NA
6997,CF-1,forest,EST,1301,NA
7000,CF-1,forest,EST,1301,NA
7009,CF-1,forest,EST,1301,NA
7070,CF-1,forest,EST,1301,NA
7075,CF-1,forest,EST,1301,NA
7082,CF-1,forest,EST,1301,NA
7085,CF-1,forest,EST,1301,NA
7086,CF-1,forest,EST,1301,NA
7087,CF-1,forest,EST,1301,NA
7088,CF-1,forest,EST,1301,NA
7090,CF-1,forest,EST,1301,NA
7091,CF-1,forest,EST,1301,NA
7092,CF-1,forest,EST,1301,NA
7096,CF-1,forest,EST,1301,NA
7103,CF-1,forest,EST,1301,NA
7179,CF-1,forest,EST,1301,NA
7180,CF-1,forest,EST,1301,NA
7344,CF-1,forest,EST,1301,NA
6203,CF-1,forest,EST,1301,NA
6286,CF-1,forest,EST,1301,NA
6290,CF-1,forest,EST,1301,NA
6305,CF-1,forest,EST,1301,NA
6309,CF-1,forest,EST,1301,NA
6313,CF-1,forest,EST,1301,NA
6319,CF-1,forest,EST,1301,NA
6322,CF-1,forest,EST,1301,NA
6323,CF-1,forest,EST,1301,NA
6328,CF-1,forest,EST,1301,NA
6337,CF-1,forest,EST,1301,NA
6340,CF-1,forest,EST,1301,NA
6341,CF-1,forest,EST,1301,NA
6342,CF-1,forest,EST,1301,NA
6343,CF-1,forest,EST,1301,NA
6358,CF-1,forest,EST,1301,NA
6359,CF-1,forest,EST,1301,NA
6362,CF-1,forest,EST,1301,NA
6366,CF-1,forest,EST,1301,NA
6465,CF-1,forest,EST,1301,NA
6638,CF-1,forest,EST,1301,NA
6660,CF-1,forest,EST,1301,NA
6672,CF-1,forest,EST,1301,NA
6685,CF-1,forest,EST,1301,NA
6821,CF-1,forest,EST,1301,NA
6830,CF-1,forest,EST,1301,NA
6856,CF-1,forest,EST,1301,NA
6943,CF-1,forest,EST,1301,NA
6945,CF-1,forest,EST,1301,NA
6955,CF-1,forest,EST,1301,NA
6972,CF-1,forest,EST,1301,NA
6973,CF-1,forest,EST,1301,NA
6994,CF-1,forest,EST,1301,NA
6996,CF-1,forest,EST,1301,NA
7024,CF-1,forest,EST,1301,NA
7068,CF-1,forest,EST,1301,NA
7078,CF-1,forest,EST,1301,NA
7083,CF-1,forest,EST,1301,NA
7084,CF-1,forest,EST,1301,NA
7089,CF-1,forest,EST,1301,NA
7097,CF-1,forest,EST,1301,NA
7098,CF-1,forest,EST,1301,NA
7099,CF-1,forest,EST,1301,NA
7100,CF-1,forest,EST,1301,NA
7101,CF-1,forest,EST,1301,NA
7168,CF-1,forest,EST,1301,NA
7169,CF-1,forest,EST,1301,NA
7181,CF-1,forest,EST,1301,NA
7189,CF-1,forest,EST,1301,NA
7223,CF-1,forest,EST,1301,NA
7339,CF-1,forest,EST,1301,NA
7345,CF-1,forest,EST,1301,NA
6157,CF-1,forest,EST,1301,NA
6179,CF-1,forest,EST,1301,NA
6278,CF-1,forest,EST,1301,NA
6279,CF-1,forest,EST,1301,NA
6280,CF-1,forest,EST,1301,NA
6283,CF-1,forest,EST,1301,NA
6285,CF-1,forest,EST,1301,NA
6287,CF-1,forest,EST,1301,NA
6291,CF-1,forest,EST,1301,NA
6303,CF-1,forest,EST,1301,NA
6304,CF-1,forest,EST,1301,NA
6307,CF-1,forest,EST,1301,NA
6317,CF-1,forest,EST,1301,NA
6321,CF-1,forest,EST,1301,NA
6327,CF-1,forest,EST,1301,NA
6332,CF-1,forest,EST,1301,NA
6336,CF-1,forest,EST,1301,NA
6338,CF-1,forest,EST,1301,NA
6349,CF-1,forest,EST,1301,NA
6350,CF-1,forest,EST,1301,NA
6372,CF-1,forest,EST,1301,NA
6376,CF-1,forest,EST,1301,NA
6383,CF-1,forest,EST,1301,NA
6385,CF-1,forest,EST,1301,NA
6413,CF-1,forest,EST,1301,NA
6439,CF-1,forest,EST,1301,NA
6440,CF-1,forest,EST,1301,NA
6450,CF-1,forest,EST,1301,NA
6460,CF-1,forest,EST,1301,NA
6469,CF-1,forest,EST,1301,NA
6470,CF-1,forest,EST,1301,NA
6472,CF-1,forest,EST,1301,NA
6478,CF-1,forest,EST,1301,NA
6490,CF-1,forest,EST,1301,NA
6604,CF-1,forest,EST,1301,NA
6608,CF-1,forest,EST,1301,NA
6616,CF-1,forest,EST,1301,NA
6632,CF-1,forest,EST,1301,NA
6633,CF-1,forest,EST,1301,NA
6659,CF-1,forest,EST,1301,NA
6688,CF-1,forest,EST,1301,NA
6693,CF-1,forest,EST,1301,NA
